"Store ID","Store Name","Address","Location Type","Store Size","Parking","Expenditure Band","Population Total","Male Population","Female Population","POI Category Counts"
"a7f5edf3-097a-4da4-9cad-6d828bd5a932","AlfaMidi Karang Tengah Raya","Alfa Midi, Jl. Karang Tengah Raya No.4, RT.4/RW.3, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia","Commercial Area","Large","Yes","high","37473.25150203705","18782.62247800827","18690.63003349304","Amusement and Recreation:5 | Auto and Gasoline Service Stations:1 | Automotive Dealers:4 | Civic and Social Organizations:3 | Eating Places:36 | Education:3 | Entertainment:2 | Fashion and Apparel:3 | Grocery Stores:3 | Healthcare:13 | Retail:10 | Salon/Spa:2 | Services:27 | Sports and Fitness Centers:1 | Transportation:1"
"d915609b-cf30-4e2d-9516-3fd284564415","Alfamart Resinda","Ruko Dplaza Resinda Blok F2 No. 3A, RT.003/RW.010, Purwadana, Telukjambe Timur, Kab. Karawang, West Java 41361, Indonesia","Mall","Large","Yes","high","2581.8488025665283","1303.0654745101929","1278.7833206653595","Automotive Dealers:2 | Civic and Social Organizations:6 | Eating Places:3 | Entertainment:1 | Grocery Stores:1 | Industrial and Commercial Zones:1 | Salon/Spa:1 | Services:3 | Sports and Fitness Centers:1 | Transportation:1"
"44965197-8fa7-4f03-be6c-cc6ffdea23e8","Alfamidi Lohbener","J72M+24F, Jalur Lohbener-Cirebon, Lohbener, Kec. Lohbener, Kabupaten Indramayu, Jawa Barat, Indonesia","Commercial Area","Large","Yes","high","18683.43803332169","9346.825401048178","9336.612666396462","Amusement and Recreation:1 | Civic and Social Organizations:3 | Education:4 | Fashion and Apparel:1 | Industrial and Commercial Zones:1 | Retail:1 | Services:3"
"c34bf72b-d4cf-4539-a31b-b8784e0a4d80","Alfamart","Ruko Latigo Square No.11 Jl. Boulevard Raya Gading Serpong, Cijantra, Kec. Pagedangan, Kabupaten Tangerang, Banten 15336, Indonesia","Mall","Large","Yes","high","3013.041024182281","1539.3129958524798","1473.728065080256","Amusement and Recreation:3 | Auto and Gasoline Service Stations:2 | Eating Places:3 | Education:5 | Retail:2 | Services:2"
"00b483f6-599e-48c6-bdfa-30d4d0d9f4ad","Alfamidi Pangkalan Jati 2 SH80","Jalan Ibnu Arma No.1, Gandul, Cinere, Pangkalan Jati Baru, Kec. Cinere, Kota Depok, Jawa Barat 16514, Indonesia","Commercial Area","Large","Yes","high","38431.16047477722","19318.75901699066","19112.40244197845","Amusement and Recreation:2 | Auto and Gasoline Service Stations:2 | Automotive Dealers:1 | Civic and Social Organizations:1 | Eating Places:13 | Education:7 | Entertainment:1 | Fashion and Apparel:2 | Grocery Stores:2 | Hotels:2 | Retail:1 | Services:2 | Sports and Fitness Centers:1 | Transportation:1"
"74ad4bca-1b13-4a54-bd4a-c52039a0b1c2","Alfamart Garuda Square Solo","Jl. Garuda Rt 01 / Rw 07 Kel.Karangasem, Laweyan, Surakarta City, Central Java 57145, Indonesia","Mall","Large","Yes","high","37534.38323307037","18480.726162850857","19053.65715444088","Amusement and Recreation:1 | Civic and Social Organizations:3 | Eating Places:25 | Fashion and Apparel:1 | Healthcare:2 | Hotels:3 | Retail:10 | Salon/Spa:1 | Services:9 | Sports and Fitness Centers:1 | Transportation:1"
"d1a9177d-4abb-4504-b196-13228c7c37cd","Alfamart Favehotel Mex Tunjungan","Mex Building, Jl. Pregolan No.1,3,5, Tegalsari, Kec. Tegalsari, Surabaya, Jawa Timur 60262, Indonesia","Mall","Large","Yes","high","26658.55344772339","13100.211457252502","13558.341710090635","Amusement and Recreation:5 | Auto and Gasoline Service Stations:9 | Automotive Dealers:47 | Civic and Social Organizations:22 | Eating Places:59 | Education:6 | Entertainment:5 | Fashion and Apparel:2 | Grocery Stores:5 | Healthcare:4 | Hotels:16 | Industrial and Commercial Zones:2 | Retail:20 | Salon/Spa:2 | Services:46 | Transportation:7"
"d128507d-c3e6-4c57-8ec7-88923e4fe5ad","Alfamidi Golden City","Q2WC+GPM, Jl. Nusantara Raya, RT.002/RW.033, Tlk. Pucung, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17121, Indonesia","Commercial Area","Large","Yes","high","17978.3250579834","9027.55774641037","8950.767703533173","Automotive Dealers:1 | Civic and Social Organizations:3 | Eating Places:2 | Education:4 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:1 | Retail:4 | Salon/Spa:2 | Services:3 | Sports and Fitness Centers:1"
"fb002edf-739f-4807-ae3c-2560b42ef525","Alfamidi Buaran (BRN)","Jl. Buaran Raya Blok B No.12, RT.1/RW.12, Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470, Indonesia","Residential Area","Large","Yes","high","65599.32781028748","32876.97537136078","32722.35263824463","Amusement and Recreation:4 | Automotive Dealers:17 | Civic and Social Organizations:11 | Eating Places:38 | Education:6 | Fashion and Apparel:1 | Grocery Stores:4 | Healthcare:6 | Industrial and Commercial Zones:1 | Retail:23 | Salon/Spa:5 | Services:22 | Sports and Fitness Centers:1 | Transportation:2"
"d12dc841-1c22-418f-ad7a-f39ab921bc50","ALFAMIDI CURUG AGUNG","Jl. Curug agung No. 8 RT.001/RW.009. Kel. Tanah Baru. Kec. Beji, Kota, Kota Depok, Jawa Barat 16426, Indonesia","Residential Area","Large","Yes","high","31495.871990203857","15829.788702964785","15666.084079742432","Amusement and Recreation:4 | Civic and Social Organizations:2 | Eating Places:23 | Education:3 | Fashion and Apparel:4 | Grocery Stores:2 | Healthcare:6 | Retail:9 | Salon/Spa:1 | Services:8"
"4e378f14-1231-4c57-adc1-509df4c58ac6","Alfamidi Dok 9","FPHM+V3P, Tanjung Ria, Jayapura Utara, Jayapura City, Papua 99117, Indonesia","Commercial Area","Large","Yes","high","19919.60633432865","10585.439778745174","9334.167060285808","Civic and Social Organizations:5 | Eating Places:1 | Education:1 | Hotels:1 | Retail:1 | Services:1"
"6357eec3-4908-437f-af7b-3a76ffd3f1dd","Alfamidi Super Teluknaga","WJHW+HGJ, West Kampung Melayu, Teluknaga, Tangerang Regency, Banten, Indonesia","Commercial Area","Large","Yes","high","34393.115996956825","17570.876226514578","16822.240323245525","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Automotive Dealers:1 | Civic and Social Organizations:3 | Eating Places:3 | Education:2 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:2 | Services:6 | Sports and Fitness Centers:1"
"456c279e-c039-4c4d-af9c-36430ad254a8","Alfamidi Super","PJP5+W2G, Jl. Medang Lestari No.10, Medang, Kec. Pagedangan, Kabupaten Tangerang, Banten 15334, Indonesia","Commercial Area","Large","Yes","high","14135.676042854786","7221.683958739042","6913.992300391197","Amusement and Recreation:2 | Auto and Gasoline Service Stations:2 | Civic and Social Organizations:2 | Eating Places:13 | Education:1 | Fashion and Apparel:3 | Healthcare:3 | Retail:2 | Salon/Spa:2 | Services:6"
"57e3c29b-728e-472e-9816-0d86236709ea","Alfamidi Merak","Mekarsari, Pulomerak, Cilegon, Banten 42438, Indonesia","Commercial Area","Large","Yes","high","10782.9133607049","5465.438092090597","5317.47535123385","Amusement and Recreation:2 | Civic and Social Organizations:5 | Eating Places:13 | Education:2 | Entertainment:1 | Grocery Stores:1 | Healthcare:2 | Hotels:6 | Services:4 | Transportation:5"
"527e8f70-206d-4e42-bf54-3ceaeaeb10ca","Alfamidi Simpang 3 Cigadung","P488+2XJ, Kadumerak, Karang Tanjung, Pandeglang Regency, Banten 42251, Indonesia","Commercial Area","Large","Yes","high","35278.86211061478","18021.545431137085","17257.316590309143","Amusement and Recreation:2 | Auto and Gasoline Service Stations:3 | Automotive Dealers:3 | Civic and Social Organizations:1 | Eating Places:5 | Education:6 | Grocery Stores:3 | Healthcare:1 | Hotels:2 | Retail:3 | Salon/Spa:1 | Sports and Fitness Centers:1"
"id3276061001_0013","Alfamidi Gandul","Jl. Raya Gandul No.99, Gandul, Kec. Cinere, Kota Depok, Jawa Barat 16514, Indonesia","Commercial Area","Large","Yes","high","39941.77542495728","20077.176820755005","19864.59952735901","Amusement and Recreation:2 | Auto and Gasoline Service Stations:2 | Automotive Dealers:2 | Civic and Social Organizations:7 | Eating Places:24 | Education:5 | Grocery Stores:6 | Healthcare:1 | Industrial and Commercial Zones:1 | Retail:6 | Salon/Spa:3 | Services:14 | Transportation:1"
"id3275010010_0011","Alfamidi - Jatibening","PWPV+2VV, Jl. Raya Panggung, RT.006/RW.003, Jatibening, Kec. Pd. Gede, Kota Bks, Jawa Barat 17412, Indonesia","Commercial Area","Large","Yes","high","44320.16287612915","22249.59349822998","22070.570510864258","Amusement and Recreation:1 | Auto and Gasoline Service Stations:2 | Automotive Dealers:2 | Civic and Social Organizations:7 | Eating Places:29 | Education:3 | Entertainment:2 | Fashion and Apparel:2 | Grocery Stores:4 | Healthcare:7 | Hotels:1 | Industrial and Commercial Zones:1 | Retail:12 | Salon/Spa:4 | Services:6 | Transportation:1"
"id3175010002_0012","Alfamidi PIK 2","VQM5+H48, RT.10/RW.7, Kapuk Muara, Penjaringan, North Jakarta City, Jakarta 14460, Indonesia","Residential Area","Large","Yes","high","10424.698339725071","5254.298366322022","5170.400019522145","Amusement and Recreation:1 | Civic and Social Organizations:6 | Eating Places:29 | Education:5 | Entertainment:1 | Fashion and Apparel:2 | Healthcare:3 | Industrial and Commercial Zones:2 | Retail:11 | Salon/Spa:10 | Services:9 | Sports and Fitness Centers:6 | Transportation:1"
"id3171050005_0009","Alfamidi kebayoran lama 4 SH69","Jl. Raya Kby. Lama No.20 2, RT.2/RW.11, Grogol Sel., Kec. Kebayoran Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","Commercial Area","Large","Yes","high","60615.95258140564","30386.245757102966","30229.708030700684","Amusement and Recreation:3 | Auto and Gasoline Service Stations:1 | Automotive Dealers:3 | Civic and Social Organizations:8 | Eating Places:21 | Education:9 | Entertainment:1 | Fashion and Apparel:2 | Grocery Stores:5 | Healthcare:4 | Hotels:3 | Industrial and Commercial Zones:2 | Retail:10 | Salon/Spa:3 | Services:16 | Transportation:3"
"id3208130005_0012","Alfamidi Juanda Kuningan","Jl. Ir. H. Juanda No.105, Purwawinangun, Kec. Kuningan, Kabupaten Kuningan, Jawa Barat 45512, Indonesia","Commercial Area","Large","Yes","high","37920.42738223076","19041.34042841196","18879.08702158928","Civic and Social Organizations:4 | Eating Places:4 | Entertainment:2 | Fashion and Apparel:1 | Grocery Stores:2 | Healthcare:3 | Retail:3 | Salon/Spa:1 | Services:4"
"d7b48518-56f4-464d-96f8-073471bd3f07","Bank BRI ATM - ALFAMART KS TUBUN","Metro Atom Plaza 10, 1st Floor KOTA ADM, Jakarta, Indonesia","Mall","Large","Yes","high","61475.96417236328","31011.51335144043","30464.45209884644","Amusement and Recreation:6 | Auto and Gasoline Service Stations:2 | Automotive Dealers:16 | Civic and Social Organizations:21 | Eating Places:90 | Education:4 | Entertainment:1 | Fashion and Apparel:23 | Grocery Stores:7 | Healthcare:15 | Hotels:15 | Industrial and Commercial Zones:1 | Retail:92 | Salon/Spa:29 | Services:59 | Sports and Fitness Centers:2 | Transportation:6"
"dbdd4ec2-27ee-4ff6-90b2-dc33ad4272a4","Alfamart mandalawangi 2","Ruko Cibubur Times Square, Jl. Transyogi No.16 Blok B2, Jatikarya, Kec. Jatisampurna, Kota Bks, Jawa Barat 17435, Indonesia","Mall","Large","Yes","high","12936.29800105095","6495.749688625336","6440.548590004444","Amusement and Recreation:2 | Auto and Gasoline Service Stations:3 | Automotive Dealers:9 | Civic and Social Organizations:10 | Eating Places:22 | Education:2 | Entertainment:4 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:2 | Retail:16 | Salon/Spa:5 | Services:9 | Transportation:3"
"96fdd423-eb18-449e-80a8-1d5d658d4d7b","Alfamart - Grand Pakuwon","QM47+264, Jl. Margomulyo Indah, Buntaran, Kec. Tandes, Surabaya, Jawa Timur 60184, Indonesia","Mall","Large","Yes","high","1381.8944372789956","679.0731986475021","702.8212152934666","Services:1 | Sports and Fitness Centers:1"
"e793a9e1-ebc4-4c6d-93b6-000ae00db097","ALFAMIDI CILANGKAP 2","MV8W+H9X, RT.7/RW.4, Cilangkap, Cipayung, East Jakarta City, Jakarta, Indonesia","Residential Area","Large","Yes","high","46754.16928100586","23432.18634223938","23321.983075141907","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Automotive Dealers:2 | Civic and Social Organizations:4 | Eating Places:14 | Education:5 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:1 | Hotels:3 | Retail:10 | Salon/Spa:4 | Services:8 | Sports and Fitness Centers:2 | Transportation:3"
"1fe7d6aa-6d41-4d33-b996-da189b0c3859","JADI Alfamidi Setu Cipayung","Jl. Setu Cipayung Blok Kili No.31, RT.1/RW.4, Cilangkap, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13840, Indonesia","Residential Area","Large","Yes","high","26320.561387062076","13191.300510168076","13129.260942220688","Automotive Dealers:2 | Civic and Social Organizations:3 | Eating Places:12 | Education:2 | Entertainment:1 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:3 | Hotels:1 | Retail:2 | Services:15"
"8cdcefac-0f89-4945-8819-6ac88090abfe","ALFAMIDI GARUDA","RRQV+7H3, Jl. Gn. Sahari, RT.11/RW.4, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Residential Area","Large","Yes","high","51514.09578704834","26003.74081230164","25510.35598564148","Amusement and Recreation:5 | Auto and Gasoline Service Stations:10 | Automotive Dealers:10 | Civic and Social Organizations:12 | Eating Places:40 | Education:16 | Entertainment:1 | Fashion and Apparel:2 | Grocery Stores:2 | Healthcare:8 | Hotels:3 | Retail:12 | Salon/Spa:4 | Services:20 | Sports and Fitness Centers:1 | Transportation:7"
"81caca4c-6d9d-4f5e-8174-0eeb73b9a71f","Alfamidi Permata","Jl. Permata No.6 7, RT.7/RW.12, Kb. Pala, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13650, Indonesia","Residential Area","Large","Yes","high","23098.6480550766","11576.546686172484","11522.101438045502","Auto and Gasoline Service Stations:2 | Civic and Social Organizations:2 | Eating Places:12 | Education:5 | Fashion and Apparel:2 | Grocery Stores:2 | Healthcare:2 | Hotels:2 | Retail:6 | Salon/Spa:4 | Services:5 | Transportation:1"
"262b0139-025c-485d-88f1-bf73bb9621ef","Alfamart","Jl. Pramuka, RT.01/RW.08, Pakuwon, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44117, Indonesia","Mall","Large","Yes","high","52076.72438812256","26560.56401824951","25516.16039085388","Amusement and Recreation:5 | Automotive Dealers:3 | Civic and Social Organizations:35 | Eating Places:35 | Education:21 | Entertainment:2 | Fashion and Apparel:10 | Grocery Stores:7 | Healthcare:7 | Hotels:1 | Retail:17 | Salon/Spa:8 | Services:17 | Sports and Fitness Centers:4 | Transportation:3"
"7d9ef58a-7e1d-47ba-8929-053cd06731b3","Alfamart pelangi plaza banjaran","XH53+H5R, Ciluncat, Cangkuang, Bandung Regency, West Java 40238, Indonesia","Mall","Large","Yes","high","26188.26133185625","13298.35412928462","12889.90771022439","Amusement and Recreation:1 | Civic and Social Organizations:4 | Eating Places:5 | Education:2 | Grocery Stores:3 | Healthcare:1 | Industrial and Commercial Zones:1 | Retail:4 | Salon/Spa:2 | Services:2"
"c7cf02fd-abc2-4ec8-a49a-e71010deaf14","Alfamart ruko madison square","Ciangsana, Gunung Putri, Bogor Regency, West Java 16968, Indonesia","Mall","Large","Yes","high","5794.557017743588","2969.5854400470853","2824.971683308482","Amusement and Recreation:2 | Auto and Gasoline Service Stations:1 | Civic and Social Organizations:4 | Eating Places:25 | Education:7 | Entertainment:1 | Fashion and Apparel:1 | Grocery Stores:2 | Healthcare:2 | Retail:5 | Salon/Spa:13 | Services:16 | Sports and Fitness Centers:1 | Transportation:3"
"a231ba4f-31f7-4d6b-94a4-05e0599c44e6","Alfamidi Radar Auri Depok","Jl. Radar Auri No.2, Cisalak Ps., Kec. Cimanggis, Kota Depok, Jawa Barat 16452, Indonesia","Commercial Area","Large","Yes","high","28527.461868286133","14341.900506973268","14185.562128067017","Amusement and Recreation:4 | Auto and Gasoline Service Stations:1 | Automotive Dealers:1 | Civic and Social Organizations:2 | Eating Places:20 | Education:4 | Grocery Stores:3 | Healthcare:1 | Hotels:1 | Retail:5 | Salon/Spa:3 | Services:4 | Sports and Fitness Centers:1 | Transportation:1"
"a7659bfb-fca3-4e67-9773-71361fd50127","Alfamidi DC25 Hulubanteng","4P7C+7P5, Jl. Pangeran Sutajaya, Hulubanteng Lor, Kec. Pabuaran, Kabupaten Cirebon, Jawa Barat, Indonesia","Commercial Area","Large","Yes","high","26491.32841579918","13373.666346380796","13117.662640673032","Civic and Social Organizations:1 | Eating Places:2 | Healthcare:1 | Industrial and Commercial Zones:1 | Transportation:1"
"20216e17-a190-43cb-ad5d-a55dce3cbf63","Alfamart","Toko 6, Plaza Pd. Gede, Lantai Basement, RT.001/RW.001, Jatiwaringin, Kec. Pd. Gede, Kota Bks, Jawa Barat 17411, Indonesia","Mall","Large","Yes","high","440.77087211608887","221.27564907073972","219.49523544311523","Amusement and Recreation:11 | Auto and Gasoline Service Stations:2 | Automotive Dealers:9 | Civic and Social Organizations:35 | Eating Places:74 | Education:11 | Entertainment:8 | Fashion and Apparel:7 | Grocery Stores:7 | Healthcare:8 | Hotels:1 | Industrial and Commercial Zones:1 | Retail:43 | Salon/Spa:14 | Services:22 | Sports and Fitness Centers:1 | Transportation:5"
"f4e028b4-a5c6-471a-b6d5-390d3125d829","Âlfamart Ruko Pecenongan","Ruko Pecenongan Square Jababeka, Jl. Kasuari Raya No.08 09, RW.10, Karangasih, Cikarang Utara, Bekasi Regency, West Java 17530, Indonesia","Mall","Large","Yes","high","12749.738790869713","6468.149037241936","6281.589841574431","Amusement and Recreation:3 | Auto and Gasoline Service Stations:1 | Automotive Dealers:1 | Civic and Social Organizations:5 | Eating Places:63 | Education:6 | Fashion and Apparel:2 | Grocery Stores:10 | Healthcare:9 | Hotels:2 | Industrial and Commercial Zones:1 | Retail:13 | Salon/Spa:4 | Services:17 | Sports and Fitness Centers:1 | Transportation:1"
"8cac8c9b-2e7f-4b48-9c87-6ce9c2021c67","Alfamidi Argapura","Raya No.44, 99224, Jl. Argapura, Argapura, Distrik Jayapura Selatan, Kota Jayapura, Papua, Indonesia","Commercial Area","Large","Yes","high","91803.22684620797","48784.976425183486","43018.25251436878","Amusement and Recreation:3 | Civic and Social Organizations:4 | Eating Places:3 | Education:3 | Fashion and Apparel:1 | Grocery Stores:1 | Hotels:2 | Retail:1 | Salon/Spa:2 | Services:1 | Transportation:2"
"a7097c1d-886c-4370-920d-037e3846aded","ALFA","Tangcity Mall Lt LG Blok D No 18 S Sebelah ATM BCA Cikokol Cikokol Tangerang, RT.001/RW.005, Babakan, Tangerang, Tangerang kota, Banten 15118, Indonesia","Mall","Large","Yes","high","21228.519302368164","10705.07062280178","10523.449219226835","Amusement and Recreation:15 | Auto and Gasoline Service Stations:3 | Automotive Dealers:5 | Children's Activities:1 | Civic and Social Organizations:36 | Eating Places:92 | Education:21 | Entertainment:8 | Fashion and Apparel:15 | Grocery Stores:6 | Healthcare:5 | Hotels:10 | Retail:51 | Salon/Spa:14 | Services:26 | Sports and Fitness Centers:2 | Transportation:8"
"a409eb13-d5b9-48cc-9570-43386315aab8","Alfamidi Jati Mauk(SH95)","WG6W+MFQ, Jl. Raya Mauk, Buaran Jati, Kec. Sukadiri, Kabupaten Tangerang, Banten 15330, Indonesia","Commercial Area","Large","Yes","high","15876.0657902026","8110.820369298453","7765.245639146771","Civic and Social Organizations:2 | Eating Places:1 | Education:5 | Grocery Stores:1 | Healthcare:2 | Hotels:1 | Retail:4 | Salon/Spa:1 | Services:1"
"8011e87d-3aa1-4b32-892a-75bce5f83a5c","Alfamidi - Metro Permata 1","QPW8+C72, Jl. Raden Saleh, RT.005/RW.002, Karang Mulya, Kec. Karang Tengah, Kota Tangerang, Banten 15157, Indonesia","Residential Area","Large","Yes","high","52990.62565237284","26720.947762846947","26269.679209679365","Amusement and Recreation:1 | Auto and Gasoline Service Stations:4 | Automotive Dealers:6 | Civic and Social Organizations:5 | Eating Places:14 | Education:4 | Entertainment:3 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:4 | Retail:3 | Salon/Spa:3 | Services:8 | Sports and Fitness Centers:1 | Transportation:2"
"a5d57a54-32c8-49f5-8798-7876bb7155db","Alfamidi Salembaran Raya","Jl. Raya Salembaran No.47, Kp. Melayu Timur, Kec. Teluknaga, Kabupaten Tangerang, Banten 15510, Indonesia","Commercial Area","Large","Yes","high","29131.724955439568","14882.918237864971","14248.80719268322","Amusement and Recreation:1 | Auto and Gasoline Service Stations:3 | Automotive Dealers:3 | Civic and Social Organizations:1 | Eating Places:2 | Entertainment:1 | Fashion and Apparel:1 | Healthcare:2 | Hotels:1 | Retail:4 | Salon/Spa:1 | Services:9"
"c45b5d2d-a96c-48ff-92fa-3fafe3fe5f4c","Alfamidi","M9CW+M24, Jl. Kopo-Maja, Mekarbaru, Kec. Kopo, Kabupaten Lebak, Banten 42178, Indonesia","Commercial Area","Large","Yes","high","10431.362989184065","5331.440252072911","5099.922906732732","Civic and Social Organizations:1 | Eating Places:1 | Education:1 | Fashion and Apparel:1 | Retail:1 | Services:2 | Transportation:1"
"d146e60b-0a00-4c91-b587-61268e9c87a8","Alfamidi Solear","PC68+Q2P, Pasanggrahan, Solear, Tangerang Regency, Banten 15730, Indonesia","Commercial Area","Large","Yes","high","13884.230254107271","7093.22444684658","6791.006039168336","Civic and Social Organizations:2 | Eating Places:2 | Fashion and Apparel:1 | Retail:1 | Salon/Spa:1 | Services:4"
"2d3592be-e75e-4aaa-b4ed-521466a40023","Alfamidi Saruni Teluklada","No Jl. Raya Labuan - Pandeglang No.02, Sukaratu, Kec. Majasari, Kabupaten Pandeglang, Banten 42211, Indonesia","Commercial Area","Large","Yes","high","49298.270567938685","25183.097477111965","24115.173036649823","Auto and Gasoline Service Stations:1 | Automotive Dealers:2 | Civic and Social Organizations:3 | Eating Places:3 | Education:3 | Grocery Stores:3 | Healthcare:5 | Retail:5 | Salon/Spa:2"
"667420d7-104c-49a1-a3e1-94917708459a","Bank BCA ATM 025M-Alfamidi Simpang Tiga Cigadung","Jl. Raya Simpang 3, Cigadung, Kec Pandeglang, Kadumerak, Kec. Pandeglang, Kabupaten Pandeglang, Banten 42231, Indonesia","Commercial Area","Large","Yes","high","35604.92497777939","18188.108533263206","17416.816353440285","Amusement and Recreation:2 | Auto and Gasoline Service Stations:3 | Automotive Dealers:3 | Civic and Social Organizations:1 | Eating Places:5 | Education:6 | Grocery Stores:3 | Healthcare:1 | Hotels:2 | Retail:3 | Salon/Spa:1 | Sports and Fitness Centers:1"
"id3201140005_0012","Alfamidi Babakan Madang","Jl. Raya Babakan Madang No.rt03/01, Babakan Madang, Kec. Babakan Madang, Kabupaten Bogor, Jawa Barat 16810, Indonesia","Commercial Area","Large","Yes","high","17511.692187797278","8974.364367250353","8537.328114382923","Amusement and Recreation:1 | Civic and Social Organizations:1 | Eating Places:18 | Education:2 | Fashion and Apparel:1 | Grocery Stores:4 | Healthcare:2 | Hotels:2 | Retail:8 | Salon/Spa:1 | Services:3 | Transportation:1"
"id3209161007_0011","Alfamidi kalibaru timur","Jl. Kali Baru Tim. III No.9, RT.3/RW.2, Kali Baru, Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14110, Indonesia","Residential Area","Large","Yes","high","39489.02390003204","19903.416508197784","19585.607487678528","Amusement and Recreation:2 | Civic and Social Organizations:8 | Eating Places:6 | Education:6 | Entertainment:1 | Fashion and Apparel:1 | Grocery Stores:1 | Retail:5 | Salon/Spa:2 | Services:6 | Sports and Fitness Centers:1"
"id3214112007_0006","Alfamidi Cinangka 2","Alfamidi Cinangka 2, Kedaung, Kec. Sawangan, Kota Depok, Jawa Barat 16516, Indonesia","Commercial Area","Large","Yes","high","16482.919988632202","8286.6256737113","8196.29472976923","Auto and Gasoline Service Stations:6 | Automotive Dealers:8 | Civic and Social Organizations:3 | Eating Places:7 | Fashion and Apparel:2 | Grocery Stores:3 | Healthcare:2 | Hotels:1 | Retail:6 | Services:5"
"f6a68b75-62e8-4007-86fd-e8d0bab7fb0b","Alfamidi Otista Raya","B, Jl. Otista Raya No.49, RT.1/RW.9, Bidara Cina, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","Commercial Area","Large","Yes","high","35724.39568710327","17904.084589004517","17820.311264038086","Amusement and Recreation:3 | Auto and Gasoline Service Stations:5 | Automotive Dealers:24 | Civic and Social Organizations:21 | Eating Places:14 | Education:6 | Fashion and Apparel:1 | Grocery Stores:4 | Healthcare:7 | Hotels:4 | Industrial and Commercial Zones:1 | Retail:16 | Salon/Spa:3 | Services:18 | Transportation:6"
"6143de1c-8f2c-451d-b6d4-4141bfae7f2a","Alfamidi Aniva Junction","PJGC+Q5R, Unnamed Road, Medang, Pagedangan, Tangerang Regency, Banten 15334, Indonesia","Commercial Area","Large","Yes","high","6763.830046613757","3455.529317974272","3308.300861455368","Amusement and Recreation:2 | Eating Places:6 | Education:1 | Healthcare:1 | Retail:1 | Salon/Spa:3 | Services:4"
"5bb7637e-b5aa-4a5a-a223-65c1d446eb46","Alfamidi Kali Pasir","Jl. Kalipasir No.25 14, RT.14/RW.10, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia","Residential Area","Large","Yes","high","38369.55892944336","19368.52533721924","19001.034408569336","Amusement and Recreation:7 | Civic and Social Organizations:12 | Eating Places:16 | Education:6 | Entertainment:5 | Fashion and Apparel:3 | Grocery Stores:2 | Healthcare:3 | Hotels:3 | Retail:3 | Salon/Spa:1 | Services:9"
"e9e68f98-7b88-459e-ba50-eb98c7f14931","Alfamidi Balongan","J9QF+867, Jl. Raya Balongan, Sukaurip, Kec. Balongan, Kabupaten Indramayu, Jawa Barat 45217, Indonesia","Commercial Area","Large","Yes","high","16059.650697456016","8034.214624934265","8025.436122693998","Amusement and Recreation:1 | Automotive Dealers:1 | Civic and Social Organizations:3 | Eating Places:1 | Education:1 | Healthcare:1 | Retail:1 | Services:3"
"30eee16f-8289-4504-8390-255062ec50a1","ALFAMIDI GUNUNG SINDUR1","JM8J+W4Q, Jl. Pembangunan Raya, Gn. Sindur, Kec. Gn. Sindur, Kabupaten Bogor, Jawa Barat 16340, Indonesia","Commercial Area","Large","Yes","high","24886.928784042684","12754.014038882233","12132.915259488933","Automotive Dealers:1 | Children's Activities:1 | Civic and Social Organizations:2 | Eating Places:1 | Entertainment:1 | Grocery Stores:1 | Hotels:1 | Retail:1 | Salon/Spa:1 | Services:3 | Transportation:1"
"1be92b67-eaae-4869-acd8-d884819f7360","Alfamidi Cilegong","FC98+8W4, Jl. Ir. H. Juanda, Jatiluhur, Kec. Jatiluhur, Kabupaten Purwakarta, Jawa Barat 41152, Indonesia","Commercial Area","Large","Yes","high","10475.12551534176","5292.881512701511","5182.244219720364","Civic and Social Organizations:1 | Education:2 | Grocery Stores:2 | Services:2"
